2020-08-16 14:30:49 INFO  Logger:17 - Before navigating to: 'http://52.224.34.181/induced-hearing-loss-form'
2020-08-16 20:54:42 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='phone2']
2020-08-16 20:54:42 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='phone2']
2020-08-16 20:54:42 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='languagePref']
2020-08-17 17:02:02 INFO  Logger:17 - Before navigating to: 'http://52.224.34.181/induced-hearing-loss-form'
2020-08-17 17:02:04 INFO  Logger:21 - Navigated to:'http://52.224.34.181/induced-hearing-loss-form'
2020-08-17 17:02:04 INFO  Logger:74 - Trying to find Element By : By.xpath: //button[@type='submit']
2020-08-17 17:02:04 INFO  Logger:80 - Found Element By : By.xpath: //button[@type='submit']
2020-08-17 17:02:04 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (b6934b14b87006cae46ea8ecf0202456)] -> xpath: //button[@type='submit']]
2020-08-17 17:02:04 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (b6934b14b87006cae46ea8ecf0202456)] -> xpath: //button[@type='submit']]
2020-08-17 17:02:04 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='continueFirstNoticeHL']
2020-08-17 17:22:23 INFO  Logger:17 - Before navigating to: 'http://52.224.34.181/induced-hearing-loss-form'
2020-08-17 17:22:25 INFO  Logger:21 - Navigated to:'http://52.224.34.181/induced-hearing-loss-form'
2020-08-17 17:22:25 INFO  Logger:74 - Trying to find Element By : By.xpath: //button[@type='submit']
2020-08-17 17:22:25 INFO  Logger:80 - Found Element By : By.xpath: //button[@type='submit']
2020-08-17 17:22:25 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (c0edd461d509bc240a01d88353dec11d)] -> xpath: //button[@type='submit']]
2020-08-17 17:22:26 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (c0edd461d509bc240a01d88353dec11d)] -> xpath: //button[@type='submit']]
2020-08-17 17:22:26 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-17 17:22:26 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-17 17:22:26 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-17 17:22:26 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-17 17:22:26 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-17 17:22:26 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-17 17:22:26 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicAddress']
2020-08-17 17:25:00 INFO  Logger:17 - Before navigating to: 'http://52.224.34.181/induced-hearing-loss-form'
2020-08-17 17:25:02 INFO  Logger:21 - Navigated to:'http://52.224.34.181/induced-hearing-loss-form'
2020-08-17 17:25:02 INFO  Logger:74 - Trying to find Element By : By.xpath: //button[@type='submit']
2020-08-17 17:25:02 INFO  Logger:80 - Found Element By : By.xpath: //button[@type='submit']
2020-08-17 17:25:02 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (6cee9d78ccf3def98ccf9930e5630d6a)] -> xpath: //button[@type='submit']]
2020-08-17 17:25:02 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (6cee9d78ccf3def98ccf9930e5630d6a)] -> xpath: //button[@type='submit']]
2020-08-17 17:25:02 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-17 17:25:03 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-17 17:25:03 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-17 17:25:03 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-17 17:25:03 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-17 17:25:03 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-17 17:25:03 INFO  Logger:74 - Trying to find Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-17 17:25:03 INFO  Logger:80 - Found Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-17 17:25:03 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-17 17:25:03 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-17 17:25:03 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-17 17:25:03 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-17 17:25:03 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (6cee9d78ccf3def98ccf9930e5630d6a)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-17 17:25:03 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (6cee9d78ccf3def98ccf9930e5630d6a)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-17 17:25:03 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
2020-08-17 17:25:03 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
2020-08-17 17:25:03 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (6cee9d78ccf3def98ccf9930e5630d6a)] -> xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']]
2020-08-17 17:25:03 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (6cee9d78ccf3def98ccf9930e5630d6a)] -> xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']]
2020-08-17 17:25:03 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']
2020-08-17 17:25:03 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']
2020-08-17 17:25:03 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (6cee9d78ccf3def98ccf9930e5630d6a)] -> xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']]
2020-08-17 17:25:04 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (6cee9d78ccf3def98ccf9930e5630d6a)] -> xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']]
2020-08-18 10:31:49 INFO  Logger:17 - Before navigating to: 'http://52.224.34.181/induced-hearing-loss-form'
2020-08-18 10:31:53 INFO  Logger:21 - Navigated to:'http://52.224.34.181/induced-hearing-loss-form'
2020-08-18 10:31:53 INFO  Logger:74 - Trying to find Element By : By.xpath: //button[@type='submit']
2020-08-18 10:31:53 INFO  Logger:80 - Found Element By : By.xpath: //button[@type='submit']
2020-08-18 10:31:53 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (58c5f368e3f4f4d214fa759e4a1b3d1a)] -> xpath: //button[@type='submit']]
2020-08-18 10:31:53 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (58c5f368e3f4f4d214fa759e4a1b3d1a)] -> xpath: //button[@type='submit']]
2020-08-18 10:31:53 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-18 10:31:53 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-18 10:31:53 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-18 10:31:53 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-18 10:31:54 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-18 10:31:54 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-18 10:31:54 INFO  Logger:74 - Trying to find Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-18 10:31:54 INFO  Logger:80 - Found Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-18 10:31:54 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-18 10:31:54 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-18 10:31:54 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-18 10:31:54 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-18 10:31:54 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (58c5f368e3f4f4d214fa759e4a1b3d1a)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-18 10:31:54 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (58c5f368e3f4f4d214fa759e4a1b3d1a)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-18 10:31:54 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
2020-08-18 10:31:54 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
2020-08-18 10:31:54 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (58c5f368e3f4f4d214fa759e4a1b3d1a)] -> xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']]
2020-08-18 10:31:54 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (58c5f368e3f4f4d214fa759e4a1b3d1a)] -> xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']]
2020-08-18 10:31:54 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']
2020-08-18 10:31:54 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']
2020-08-18 10:31:54 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (58c5f368e3f4f4d214fa759e4a1b3d1a)] -> xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']]
2020-08-18 10:31:54 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (58c5f368e3f4f4d214fa759e4a1b3d1a)] -> xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']]
2020-08-18 10:34:29 INFO  Logger:17 - Before navigating to: 'http://52.224.34.181/induced-hearing-loss-form'
2020-08-18 10:34:33 INFO  Logger:21 - Navigated to:'http://52.224.34.181/induced-hearing-loss-form'
2020-08-18 10:34:33 INFO  Logger:74 - Trying to find Element By : By.xpath: //button[@type='submit']
2020-08-18 10:34:33 INFO  Logger:80 - Found Element By : By.xpath: //button[@type='submit']
2020-08-18 10:34:33 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (5c5a6783da3853e24395727c1025a997)] -> xpath: //button[@type='submit']]
2020-08-18 10:34:33 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (5c5a6783da3853e24395727c1025a997)] -> xpath: //button[@type='submit']]
2020-08-18 10:34:33 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-18 10:34:33 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-18 10:34:33 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-18 10:34:33 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-18 10:34:33 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-18 10:34:33 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-18 10:34:34 INFO  Logger:74 - Trying to find Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-18 10:34:34 INFO  Logger:80 - Found Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-18 10:34:34 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-18 10:34:34 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-18 10:34:34 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-18 10:34:34 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-18 10:34:34 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (5c5a6783da3853e24395727c1025a997)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-18 10:34:34 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (5c5a6783da3853e24395727c1025a997)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-18 10:34:34 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
2020-08-18 10:34:34 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
2020-08-18 10:34:34 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (5c5a6783da3853e24395727c1025a997)] -> xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']]
2020-08-18 10:34:34 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (5c5a6783da3853e24395727c1025a997)] -> xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']]
2020-08-18 10:34:34 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']
2020-08-18 10:34:34 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']
2020-08-18 10:34:34 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (5c5a6783da3853e24395727c1025a997)] -> xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']]
2020-08-18 10:34:34 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (5c5a6783da3853e24395727c1025a997)] -> xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']]
2020-08-18 10:48:51 INFO  Logger:17 - Before navigating to: 'http://52.224.34.181/induced-hearing-loss-form'
2020-08-18 10:48:55 INFO  Logger:21 - Navigated to:'http://52.224.34.181/induced-hearing-loss-form'
2020-08-18 10:48:55 INFO  Logger:74 - Trying to find Element By : By.xpath: //button[@type='submit']
2020-08-18 10:48:55 INFO  Logger:80 - Found Element By : By.xpath: //button[@type='submit']
2020-08-18 10:48:55 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (0a73f66a4f628b667b8a177b932e6d77)] -> xpath: //button[@type='submit']]
2020-08-18 10:48:55 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (0a73f66a4f628b667b8a177b932e6d77)] -> xpath: //button[@type='submit']]
2020-08-18 10:48:55 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-18 10:48:55 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-18 10:48:56 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-18 10:48:56 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-18 10:48:56 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-18 10:48:56 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-18 10:48:56 INFO  Logger:74 - Trying to find Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-18 10:48:56 INFO  Logger:80 - Found Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-18 10:48:57 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-18 10:48:57 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-18 10:48:57 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-18 10:48:57 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-18 10:48:57 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (0a73f66a4f628b667b8a177b932e6d77)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-18 10:48:57 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (0a73f66a4f628b667b8a177b932e6d77)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-18 10:48:57 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
2020-08-18 10:48:57 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
2020-08-18 10:48:57 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (0a73f66a4f628b667b8a177b932e6d77)] -> xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']]
2020-08-18 10:48:57 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (0a73f66a4f628b667b8a177b932e6d77)] -> xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']]
2020-08-18 10:48:57 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']
2020-08-18 10:48:57 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']
2020-08-18 10:48:57 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (0a73f66a4f628b667b8a177b932e6d77)] -> xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']]
2020-08-18 10:48:57 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (0a73f66a4f628b667b8a177b932e6d77)] -> xpath: //input[@formcontrolname='hasHearingAid' and @ng-reflect-value = 'true']]
2020-08-18 10:49:17 INFO  Logger:17 - Before navigating to: 'http://52.224.34.181/induced-hearing-loss-form'
2020-08-18 10:49:20 INFO  Logger:21 - Navigated to:'http://52.224.34.181/induced-hearing-loss-form'
2020-08-18 10:49:20 INFO  Logger:74 - Trying to find Element By : By.xpath: //button[@type='submit']
2020-08-18 10:49:20 INFO  Logger:80 - Found Element By : By.xpath: //button[@type='submit']
2020-08-18 10:49:20 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (6ba302091c589fc600258bbf39569773)] -> xpath: //button[@type='submit']]
2020-08-18 10:49:20 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (6ba302091c589fc600258bbf39569773)] -> xpath: //button[@type='submit']]
2020-08-18 10:49:20 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-18 10:49:20 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hearingLossNoticedYear']
2020-08-18 10:49:20 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-18 10:49:20 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='dateOfFirstAudiogram']
2020-08-18 10:49:20 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-18 10:49:20 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicName']
2020-08-18 10:49:21 INFO  Logger:74 - Trying to find Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-18 10:49:21 INFO  Logger:80 - Found Element By : By.xpath: //textarea[@formcontrolname='audiogramClinicAddress']
2020-08-18 10:49:21 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-18 10:49:21 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='audiogramClinicPhoneNumber']
2020-08-18 10:49:21 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-18 10:49:21 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']
2020-08-18 10:49:21 INFO  Logger:33 - Trying to click on: [[ChromeDriver: chrome on WINDOWS (6ba302091c589fc600258bbf39569773)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-18 10:49:21 INFO  Logger:37 - Clicked on: [[ChromeDriver: chrome on WINDOWS (6ba302091c589fc600258bbf39569773)] -> xpath: //input[@formcontrolname='hasVisitedEntSpecialist' and @ng-reflect-value = 'true']]
2020-08-18 10:49:21 INFO  Logger:74 - Trying to find Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
2020-08-18 10:49:21 INFO  Logger:80 - Found Element By : By.xpath: //input[@formcontrolname='hasRingingInEar' and @ng-reflect-value = 'false']
